SA1_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
40702115214,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,12,3,13,25,52,29,29,15,11,188
40702115215,0,0,0,0,0,0,7,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,7,8,6,3,38,9,18,44,32,44,65,67,32,10,315
40702115216,0,0,0,0,0,3,11,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,6,27,6,16,29,43,32,53,49,19,8,261
40702115401,0,0,0,3,0,4,4,9,0,15,0,0,5,4,3,0,0,0,0,13,0,3,4,6,0,0,9,3,0,30,3,20,35,60,39,36,42,36,0,283
40702115402,0,0,3,0,3,0,7,0,3,18,0,0,0,7,4,5,0,0,0,11,0,0,4,11,4,6,3,4,4,39,10,16,65,69,58,45,37,27,17,353
40702115403,0,0,0,0,0,0,4,4,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,6,3,4,0,6,0,27,10,14,30,34,18,40,41,16,0,203
40702115404,0,0,3,0,0,0,4,5,0,15,0,0,9,6,6,0,3,0,0,21,0,3,17,6,0,6,3,8,0,38,3,21,81,66,38,47,54,46,13,369
40702115405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40702115406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40702115407,0,0,5,0,0,0,6,3,19,43,0,0,0,9,0,0,0,0,0,8,0,0,0,3,0,0,3,9,8,26,13,24,44,40,36,29,44,28,68,324
40702115408,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,22,55,37,27,32,36,26,7,250
40702115409,0,0,0,3,0,0,0,0,0,5,0,0,8,0,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,17,64,53,47,39,45,27,13,310
40702115410,0,0,4,3,0,0,0,3,0,16,0,0,0,0,4,4,0,0,0,13,3,3,6,0,5,0,3,5,0,21,3,21,48,37,39,25,24,12,6,223
40702115411,0,0,0,0,0,0,10,12,6,30,0,0,0,4,0,0,0,0,0,3,6,0,0,0,0,4,0,0,0,14,7,24,34,30,31,26,26,26,18,227
40702115412,0,0,0,4,0,0,5,10,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,7,4,5,0,27,12,15,48,89,111,114,74,43,4,515
40702115413,0,0,0,0,0,0,3,6,0,10,0,0,0,0,6,3,0,0,0,10,3,0,11,7,0,5,5,5,0,44,13,17,55,54,45,49,44,47,10,337
40702115414,0,0,0,0,0,0,5,0,5,18,0,0,0,0,3,0,0,0,0,7,0,0,0,5,4,0,0,9,0,21,12,22,44,68,45,55,37,24,6,311
40702115415,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,9,7,7,3,3,3,10,44,11,19,39,46,43,45,35,20,18,278
40702115416,0,0,0,0,0,0,4,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,14,8,10,29,59,63,46,49,25,6,297
40702115417,0,0,0,0,0,0,3,4,0,13,0,4,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,3,0,14,6,33,83,49,36,21,26,24,8,283
40702115418,0,0,6,5,3,3,9,7,0,31,0,0,3,7,4,0,0,0,0,13,0,0,11,4,6,0,4,6,0,33,17,30,73,64,61,63,49,32,3,384
40702115501,0,0,0,0,0,0,4,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,0,0,20,9,20,45,78,109,99,95,21,6,470
40702115502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,7,8,6,4,0,23,8,13,22,51,59,58,48,11,0,261
40702115503,0,0,0,0,0,0,3,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,14,10,20,61,44,55,72,29,12,0,299
40702115504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,0,0,21,3,15,10,30,33,41,25,13,0,181
40702115505,0,0,0,0,0,0,4,10,5,20,0,0,0,0,0,0,0,0,0,6,4,0,9,4,3,7,8,3,3,42,11,3,29,29,21,51,60,23,9,237
40702115506,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,7,3,3,6,9,8,8,6,0,50,13,28,51,60,67,89,61,29,4,392
40702115601,0,0,0,0,0,0,12,7,0,24,0,0,0,0,0,0,0,0,0,0,0,3,4,3,16,3,11,0,0,41,5,13,30,28,50,51,42,22,0,230
40702115602,0,0,4,0,0,4,9,11,0,25,0,0,0,0,0,6,0,0,0,4,0,0,0,7,0,4,5,3,3,16,11,13,44,57,52,74,65,33,3,359
40702115603,0,0,0,0,0,4,6,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,4,4,6,29,6,11,52,27,49,50,51,35,10,290
40702115604,0,0,0,0,0,0,4,0,0,9,0,0,0,0,8,0,0,0,0,8,0,0,6,0,0,4,4,0,0,27,8,11,41,25,50,56,46,14,5,263
40702115605,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,3,0,0,14,7,5,13,42,46,46,46,19,9,228
40702115606,0,0,0,0,0,0,9,14,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,6,3,18,10,15,38,47,45,63,55,40,20,327
40702115607,0,0,0,0,0,0,3,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,25,9,20,25,40,65,50,33,27,3,276
40702115608,0,0,0,0,0,3,4,0,0,10,3,0,0,3,0,0,0,0,0,3,5,0,3,3,4,0,0,6,0,29,16,11,38,50,68,49,54,25,0,310
40702115609,0,0,0,0,0,3,4,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,23,5,12,15,38,36,45,31,9,6,194
40702115701,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,10,4,9,0,0,0,0,29,0,6,21,21,15,23,18,7,0,118
40702115702,0,0,0,0,0,0,3,7,3,12,0,0,0,0,0,0,0,0,0,0,4,3,4,0,6,3,7,0,0,25,6,15,38,17,51,64,49,17,7,270
40702115703,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,14,8,4,5,3,4,39,7,16,28,43,41,37,35,6,5,212
40702115704,6,0,0,0,0,4,5,0,0,14,0,0,0,0,0,0,0,0,0,0,7,8,4,3,16,9,0,0,0,48,22,27,59,80,127,81,32,16,0,444
40702115705,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,5,0,0,31,8,18,14,16,49,31,28,6,3,170
40702115706,0,0,0,0,0,0,0,4,3,12,0,0,0,0,0,0,0,0,0,0,4,0,9,4,9,4,4,0,0,34,7,13,47,39,69,43,39,14,3,280
40702115707,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,16,6,16,30,31,30,46,24,13,0,201
40702115708,0,0,0,0,0,0,6,4,8,16,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9,9,5,4,24,0,16,28,21,26,36,47,32,18,213
40702115709,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,14,9,12,20,61,42,36,10,0,210
40702115710,0,0,0,0,0,0,5,3,0,10,0,0,0,0,0,0,0,0,0,0,4,6,8,0,6,6,4,0,0,24,12,16,36,35,41,38,24,10,0,218
40702115711,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,10,23,30,28,31,26,13,0,168
40702115712,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,3,0,7,6,4,0,4,0,0,0,19,6,31,46,43,23,38,28,21,7,242
40702115713,0,0,0,0,0,0,0,13,0,13,0,0,0,5,0,0,0,0,0,8,0,3,4,4,6,4,6,3,0,33,8,13,47,49,51,44,57,40,8,316
40702115714,0,0,0,0,0,3,3,7,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,8,16,49,41,31,33,36,19,0,226
40702115715,0,0,0,0,0,4,0,6,0,14,0,0,0,0,3,0,0,0,0,10,0,0,0,6,0,0,0,3,0,5,10,20,66,49,47,36,27,24,9,282
40702115716,0,3,3,0,0,5,3,14,26,60,0,0,0,5,8,0,0,0,0,16,0,0,8,3,0,7,0,5,0,30,6,36,80,49,46,46,40,72,72,446
40702115717,0,0,0,0,0,0,0,4,0,8,0,0,0,5,0,0,0,0,0,4,0,0,7,10,3,3,0,6,0,24,3,11,23,28,9,21,14,17,4,136
40702115718,0,0,0,0,5,4,11,10,3,34,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,24,12,20,48,41,53,48,45,19,9,295
40702115719,0,0,0,0,0,0,8,6,5,17,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,10,9,7,0,47,4,25,53,65,58,84,60,35,9,387
40702115720,0,0,0,0,0,3,6,7,0,22,0,0,0,3,0,3,0,0,0,3,5,3,4,7,6,7,0,3,0,27,9,25,55,62,43,56,39,31,11,321
40702115721,0,0,0,4,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,4,0,4,4,6,0,5,0,0,0,28,5,36,63,54,42,38,39,17,8,297
40702115801,0,0,0,5,0,0,11,7,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,7,0,30,20,24,64,96,90,108,95,28,4,523
40702115802,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,22,11,9,5,19,36,32,45,9,0,167
40702115803,0,0,0,0,0,6,11,7,0,28,0,0,0,0,0,0,0,0,0,3,4,0,0,5,6,7,12,5,0,33,15,9,19,31,50,60,56,24,9,271
40702115804,0,0,0,0,0,0,7,5,8,20,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,10,21,7,0,54,4,5,46,44,61,92,136,56,15,454
40702115805,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,12,3,3,0,22,8,12,35,32,27,69,31,23,8,237
40702115806,0,0,6,0,0,0,3,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,5,0,18,3,15,10,11,38,49,33,24,7,191
40702115807,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,3,0,0,22,17,3,20,41,44,40,31,13,4,209
40702115808,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,4,6,9,7,5,6,0,35,9,7,36,32,51,63,52,34,0,289
40702115809,0,0,0,0,0,0,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,4,4,0,29,6,12,57,71,77,84,93,24,4,429
40702117301,0,0,0,0,0,0,8,3,3,14,0,0,0,0,0,0,0,0,0,0,3,0,4,4,9,3,0,0,0,24,12,17,43,26,37,30,21,16,4,196
40702117302,0,0,0,4,0,0,6,16,33,62,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,3,3,26,43,94,0,9,27,23,24,26,31,76,114,338
40702117303,0,0,0,0,0,0,9,10,7,25,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,7,0,18,25,38,86,129,128,83,85,33,12,622
40702117304,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,12,21,33,57,78,57,40,17,3,321
40702117305,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,3,3,6,13,6,0,5,5,0,0,42,20,48,135,116,124,89,74,13,5,616
40702117306,0,0,0,0,4,3,4,3,0,18,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,12,7,13,47,45,39,40,38,18,5,253
40702117307,0,0,0,0,0,3,3,7,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,6,0,12,5,17,23,38,61,47,59,24,5,283
40702117308,0,0,0,5,3,0,8,9,5,34,0,0,0,0,3,0,0,0,0,8,0,0,0,7,0,10,3,0,0,18,17,26,56,49,38,54,47,32,6,334
40702117309,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,10,27,49,71,80,48,42,14,4,339
40702117310,0,0,0,0,0,4,0,11,7,23,0,0,0,0,0,5,0,0,0,6,0,3,5,0,3,0,0,3,0,22,8,41,67,48,59,84,54,54,10,432
40702117311,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,14,8,16,24,28,39,36,18,5,4,185
40702117312,0,0,4,5,0,0,4,4,5,22,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,4,0,4,0,20,10,25,96,75,72,80,46,30,12,446
40702117313,0,0,0,0,0,0,3,5,3,17,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,5,0,6,0,28,8,12,37,44,43,63,56,34,8,310
40702117314,0,0,3,4,3,0,9,9,5,36,0,0,0,0,3,0,0,0,0,5,0,7,3,6,6,0,9,5,0,39,5,46,81,47,67,71,56,32,16,428
40702117315,0,0,0,0,0,0,0,4,14,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,12,18,51,0,11,42,23,26,37,40,37,58,268
40702117316,0,0,0,0,0,0,5,4,4,22,0,0,0,0,0,0,0,0,0,3,4,0,11,7,3,0,0,0,0,30,20,36,91,65,74,78,59,36,9,470
40702117317,0,0,0,0,0,0,6,6,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,3,0,26,9,7,38,49,49,76,79,39,14,368
40702117318,0,0,0,0,0,0,0,14,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,3,18,47,36,51,65,57,35,10,323
40702117319,0,0,0,0,0,6,0,8,10,32,0,0,0,0,0,0,0,0,0,4,6,0,8,9,11,8,0,11,20,69,7,16,39,35,37,45,22,31,47,281
40702117320,0,0,3,0,0,0,0,6,0,17,0,0,0,4,0,6,0,0,0,3,0,0,0,3,4,8,0,3,0,22,9,20,49,50,55,90,66,27,0,375
40702117321,0,0,0,0,0,0,8,6,7,28,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,5,0,5,0,19,7,43,63,53,56,77,69,35,9,420
40702117322,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,17,4,3,0,0,39
40702117323,0,0,0,0,0,0,11,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,3,0,18,13,11,26,34,56,63,36,20,0,267
40702117324,0,0,0,6,0,5,0,5,0,15,0,0,3,0,0,0,0,0,0,0,5,9,13,8,10,7,0,0,0,57,19,23,50,52,26,36,21,9,0,239
40702117325,0,0,0,0,0,5,3,4,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,4,0,0,0,13,17,33,62,51,56,45,33,9,11,313
40702117326,0,0,0,0,0,0,3,8,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,12,18,21,60,65,73,53,61,26,16,390
40702117327,0,0,0,0,0,5,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,0,0,30,10,19,38,47,73,91,41,18,0,330
40702117328,0,0,0,0,0,4,6,5,0,16,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,9,29,53,47,52,60,75,29,8,371
40702117329,0,0,0,0,0,6,3,7,8,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,4,13,8,20,36,50,68,64,56,41,15,364
40702117330,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,3,0,25,7,22,42,57,67,63,53,19,8,327
40702117331,0,0,0,0,0,0,8,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,5,0,22,8,12,39,19,35,30,28,15,5,185
40702117332,0,0,0,0,0,4,9,4,0,28,0,0,0,0,0,0,0,0,0,3,3,0,0,3,14,10,5,6,0,39,13,27,65,63,56,73,47,22,6,371
40702117333,3,0,0,0,0,0,5,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,18,18,17,46,30,55,81,54,36,6,338
40702117334,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,43,52,49,37,36,24,0,249
40702117335,0,0,0,0,0,4,6,0,0,12,0,0,0,0,0,0,0,0,0,0,3,4,6,13,8,8,6,0,0,53,11,22,42,25,38,33,23,10,4,214
40702117401,0,0,0,3,4,4,4,3,7,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,3,0,16,9,32,66,58,65,62,48,28,8,380
40702117402,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,25,47,35,32,31,26,9,0,223
40702117403,0,0,0,0,0,0,10,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,4,18,17,20,41,37,39,6,0,194
40702117404,0,0,0,3,5,7,5,5,0,26,0,0,0,0,0,0,0,0,0,4,0,0,8,4,5,7,8,0,9,35,16,31,73,64,55,58,58,35,8,405
40702117405,0,0,0,0,0,3,4,7,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,15,5,16,24,29,25,36,48,29,12,225
40702117406,0,0,3,4,0,0,7,4,4,24,0,0,0,0,3,3,0,0,0,7,4,6,9,5,0,6,6,0,0,35,21,48,112,68,54,74,56,18,9,447
40702117408,0,0,0,0,0,7,5,12,0,22,0,0,0,0,0,0,0,0,0,0,0,3,3,12,3,12,7,7,0,50,30,38,65,108,102,111,77,37,3,570
40702117409,0,0,0,0,0,0,13,12,21,50,0,0,4,0,0,0,0,0,0,7,0,0,4,0,0,3,11,15,11,47,14,31,63,40,67,75,89,70,71,521
40702117410,0,0,0,0,0,0,5,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,3,0,16,13,28,54,69,50,67,73,32,16,397
40702117411,0,4,0,0,3,3,8,12,5,35,0,0,0,0,0,0,0,3,0,5,0,0,6,4,0,6,9,4,3,38,10,33,66,61,50,88,57,44,15,428
40702117412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,17,0,9,7,14,25,35,45,7,0,150
40702117413,0,0,0,0,0,6,0,6,0,10,0,0,0,0,6,0,0,0,0,7,0,0,6,0,6,0,0,3,0,21,3,25,38,33,35,24,24,15,7,203
40702117414,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,4,0,0,0,4,15,34,56,62,63,86,52,20,6,395
40702117415,0,0,4,3,0,0,4,8,0,28,0,0,0,0,0,3,4,0,0,13,5,0,3,9,5,6,6,7,0,32,20,52,88,82,64,60,44,43,11,465
40702117416,0,0,5,5,0,5,7,12,6,45,0,0,3,0,0,0,0,3,0,9,0,4,9,8,12,8,11,12,6,70,24,29,101,88,93,86,77,56,14,568
40702117417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,4,0,0,3,0,24
40702117418,0,0,0,0,3,0,3,3,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,5,19,7,30,60,40,69,51,46,20,15,327
40702117419,0,0,0,0,0,0,0,9,3,13,0,0,5,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,7,8,26,45,39,37,34,45,24,6,266
40702117420,0,0,0,0,0,0,7,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,8,13,29,71,69,75,70,49,21,3,403
40702117421,0,0,0,0,0,0,5,4,3,20,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,5,0,0,0,16,8,12,40,31,40,31,34,18,4,220
40702117422,0,0,0,0,0,0,5,10,4,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,3,0,14,12,30,58,47,71,92,58,35,10,419
40702117423,0,0,3,6,4,5,9,5,0,32,0,0,0,0,0,0,0,0,0,0,5,8,8,8,13,6,4,0,0,54,11,27,84,54,45,52,46,11,5,334
40702117424,0,0,0,0,0,0,16,60,28,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,18,81,3,0,28,19,24,38,186,306,102,715
40702117425,0,0,0,0,0,3,0,5,3,23,0,0,0,5,0,3,0,0,0,3,7,0,0,9,12,0,4,0,0,30,23,26,45,68,60,68,44,25,3,361
40702117426,0,0,0,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,10,24,38,34,38,31,11,3,191
40702117427,0,0,4,0,0,3,9,9,0,21,0,0,0,5,0,0,0,4,0,10,0,4,0,0,0,3,0,0,0,13,7,23,54,34,34,35,49,23,0,257
40702117428,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,11,36,36,46,50,36,24,4,264
40702117429,0,0,0,0,0,0,4,0,0,8,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,9,13,40,94,61,85,65,29,9,0,401
40702117430,0,0,0,0,0,0,4,4,4,17,0,0,0,8,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,12,14,29,49,36,38,37,31,19,3,260
40702117431,0,0,0,0,0,5,8,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,12,43,32,37,38,30,19,4,212
40702117432,0,0,0,0,4,3,7,8,0,30,0,0,0,0,0,0,0,0,0,0,5,3,7,7,9,0,8,5,6,37,11,37,90,73,80,63,59,27,11,453
40702117433,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,12,18,13,34,67,64,50,19,3,285
40702117434,0,0,0,0,0,0,4,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,13,14,15,31,42,65,79,53,9,6,311
40702117435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,47,14,10,13,8,0,0,104
40703115901,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,11,17,7,17,22,18,11,0,110
40703115902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,6,8,16,0,4,50
40703115903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40703115904,0,0,0,0,4,0,3,11,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,12,0,11,24,9,14,31,18,17,3,142
40703115905,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,6,6,11,18,12,28,30,25,3,3,132
40703115906,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,6,4,7,9,13,31,32,12,6,0,111
40703115907,0,0,0,3,0,0,10,6,11,31,0,0,0,0,0,0,0,0,0,6,3,0,6,0,4,3,3,4,0,27,11,27,50,27,39,39,46,35,20,296
40703115908,0,0,0,0,0,0,7,5,7,14,0,0,0,0,0,0,0,3,0,3,0,3,7,4,0,0,0,4,0,16,6,10,33,33,38,32,34,22,5,228
40703115909,0,0,0,0,0,5,8,13,11,39,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,6,9,4,4,29,6,9,40,33,40,39,57,56,41,326
40703115910,0,0,0,0,0,3,10,21,21,51,0,0,0,0,0,0,0,5,0,5,0,0,3,3,0,6,5,3,8,33,10,14,41,41,48,45,73,56,45,377
40703115911,0,0,0,0,3,3,12,11,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,7,4,0,22,15,20,40,42,47,55,77,37,11,343
40703115912,0,0,0,0,0,4,4,4,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,0,14,0,8,11,14,23,47,33,15,7,164
40703115913,0,0,0,5,0,7,5,0,5,19,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,4,0,24,7,13,33,39,37,51,51,25,16,273
40703115914,0,0,0,0,0,5,6,3,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,13,8,11,19,27,43,39,26,7,4,188
40703115915,0,0,0,0,3,0,5,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11,5,0,21,3,10,27,17,17,36,37,15,5,170
40703115916,0,0,0,0,0,0,4,7,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,3,22,14,16,27,33,54,56,41,21,8,264
40703115917,0,0,0,0,3,0,6,4,0,16,0,0,0,0,0,0,0,5,0,5,0,0,0,0,3,7,8,3,0,22,9,21,31,32,62,73,45,26,3,297
40703115918,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,8,10,13,25,24,29,20,10,0,140
40703115919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,9
40703115920,0,0,3,0,0,3,0,7,0,11,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,5,0,0,11,7,13,25,21,37,39,47,11,3,218
40703115921,0,0,0,0,0,0,9,5,0,20,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,11,12,8,22,28,42,45,52,18,5,228
40703115922,0,0,0,0,0,0,4,3,4,20,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,8,0,4,24,12,12,47,61,51,66,75,14,7,347
