SA1_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
21005124319,10,15,9,6,3,3,3,47,0,5,7,5,6,0,0,24,3,0,0,0,0,0,0,8,13,3,0,0,6,0,0,18,0,0,0,0,0,0,0,3,25,24,18,14,9,5,3,97,4,10,5,0,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,5,7,0,29,26,30,17,14,11,17,3,125
21005124320,28,29,27,11,10,7,3,105,4,7,5,4,0,0,0,22,0,3,0,3,0,0,0,13,0,8,3,6,0,0,0,19,0,0,0,0,0,0,0,0,35,40,40,17,10,5,9,157,0,4,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,4,6,0,0,22,0,0,0,0,0,0,0,0,8,12,6,3,8,0,0,38,41,52,41,23,11,5,9,190
21005124321,8,11,13,5,0,0,3,36,4,5,0,0,0,0,0,19,0,3,0,0,0,0,0,8,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22,25,14,6,5,3,3,69,4,3,3,0,0,0,0,12,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,12,0,0,0,0,0,0,0,0,6,13,9,5,3,0,4,35,20,36,20,8,12,4,4,101
21005124322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005124323,20,18,11,7,7,7,3,73,6,0,0,0,0,0,0,12,5,5,0,0,0,0,0,13,6,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,34,28,13,8,10,7,5,105,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,4,0,0,3,0,0,14,38,36,13,8,12,7,5,114
21005124324,13,23,19,9,16,13,6,92,0,5,4,0,3,0,0,11,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,17,34,24,13,24,14,7,119,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6,0,0,0,21,14,39,26,12,25,17,7,141
21005124325,8,3,0,4,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,6,5,4,3,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,8,0,9,0,0,0,0,0,12,9,13,6,5,7,0,3,42
21005124326,22,19,7,8,7,0,0,69,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,26,24,12,9,9,0,0,86,0,3,3,4,4,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,3,5,4,0,4,22,35,26,16,15,10,3,8,104
21005124327,25,14,8,4,4,3,0,61,0,5,4,0,0,0,0,7,4,4,0,0,0,0,0,7,3,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,31,27,12,7,5,3,6,89,0,4,0,4,5,5,0,13,4,7,0,0,4,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,10,3,3,6,7,3,37,31,42,12,7,13,8,7,127
21005124328,23,25,13,3,5,10,0,80,3,5,0,3,0,0,0,10,3,7,0,0,0,0,0,10,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,28,36,10,10,8,10,0,106,0,0,0,3,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,3,0,3,3,3,0,18,32,43,13,6,14,9,0,121
21005124329,13,16,9,5,9,3,3,63,0,5,4,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,17,10,9,3,3,79,0,3,0,4,4,4,0,13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,13,0,7,4,0,0,24,18,30,17,14,11,6,7,103
21005124330,5,7,5,4,5,3,4,33,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,8,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,16,6,3,5,3,4,48,0,0,5,0,0,4,0,7,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,8,3,5,0,0,4,0,16,16,17,14,10,5,3,6,68
21005124331,9,6,9,0,5,4,5,32,6,4,0,0,0,0,0,10,3,6,0,0,0,0,0,9,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,19,16,11,0,13,4,5,61,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,19,18,9,0,12,9,5,68
21005124332,4,0,3,3,3,3,0,23,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,9,7,8,7,8,3,0,41,0,5,0,3,3,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,3,0,0,15,14,12,9,7,4,5,0,51
21005124333,23,25,13,6,14,7,0,89,0,0,0,0,0,3,0,3,10,8,3,0,0,0,0,19,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,29,32,19,6,16,13,0,119,5,5,6,5,4,0,0,27,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,8,5,4,6,3,4,40,35,45,24,13,23,17,7,157
21005124334,10,21,10,10,13,4,0,72,3,3,0,3,0,0,0,16,4,0,0,0,0,0,0,5,5,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,23,29,12,15,15,9,0,98,0,6,0,0,3,0,4,10,4,4,0,0,0,0,0,5,5,0,0,0,0,0,0,7,0,0,0,0,6,0,0,5,0,3,0,0,0,0,0,3,11,11,0,0,5,0,4,33,31,37,12,20,21,7,6,133
21005124335,15,15,19,9,12,3,7,80,0,3,3,0,0,0,0,10,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,29,22,10,15,3,7,100,3,4,0,0,0,0,4,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,14,25,29,23,9,11,10,9,117
21005124336,20,26,12,12,12,9,0,82,3,9,3,0,0,0,0,23,9,6,8,0,6,5,0,26,0,8,8,0,4,0,0,12,0,0,0,0,0,0,0,0,33,48,21,13,15,13,6,142,0,3,0,0,4,3,0,15,0,0,0,0,3,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,6,8,0,0,8,10,0,36,36,52,25,16,26,15,5,177
21005124337,10,9,4,3,0,0,4,36,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,5,3,4,4,0,0,0,0,13,0,0,0,0,0,0,0,3,19,15,9,9,8,0,4,61,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,18,18,19,16,6,13,0,5,76
21005124338,4,11,0,5,3,4,0,29,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,15,8,3,7,4,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,9,3,6,4,3,47
21005124339,22,30,12,10,5,6,4,83,3,0,0,0,0,6,0,9,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,30,30,14,10,6,7,4,105,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,13,32,30,12,14,15,7,4,115
21005124340,14,20,20,19,21,12,7,111,9,11,4,0,0,0,0,28,0,0,0,0,0,0,0,6,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,26,34,24,20,29,11,6,152,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,17,27,38,24,23,31,15,6,166
21005124341,9,7,8,0,0,4,3,29,14,9,12,6,7,0,0,43,0,0,0,0,0,0,0,5,0,6,0,0,3,0,0,9,0,0,0,0,0,0,0,0,20,27,16,8,14,4,0,87,0,0,8,0,4,0,3,13,3,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,7,12,3,0,0,3,32,28,31,21,14,15,3,4,113
21005124342,11,11,5,0,3,0,3,36,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,18,10,3,6,0,3,55,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,12,15,21,8,8,6,0,5,69
21005124343,9,13,9,3,8,3,0,44,0,0,0,0,3,5,0,17,0,7,0,0,0,0,0,10,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,19,21,18,10,14,7,0,87,5,0,0,0,6,3,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,3,0,24,29,23,18,11,22,13,3,113
21005124344,4,13,6,8,7,6,7,49,3,0,0,0,0,0,0,3,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,16,8,7,11,6,7,65,0,3,0,0,4,0,0,14,0,4,0,0,4,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,6,0,6,3,0,23,16,20,13,8,18,9,7,83
21005124501,8,3,6,6,11,12,3,59,0,0,3,4,0,0,0,7,0,3,0,0,5,0,0,6,23,4,0,3,5,0,0,31,0,0,0,0,0,0,0,0,28,15,16,15,19,13,3,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,6,5,0,3,0,0,11,28,16,16,17,28,13,3,115
21005124502,4,3,12,3,3,0,3,31,0,0,0,0,0,0,0,7,3,4,3,0,0,0,0,11,10,3,4,0,0,0,0,19,0,0,0,0,0,0,0,0,22,13,15,8,7,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,11,26,24,17,12,5,3,8,88
21005124503,0,4,0,6,0,0,0,12,0,5,0,0,0,0,0,9,0,0,3,0,0,0,0,4,8,11,0,0,0,5,0,21,0,0,0,0,0,0,0,0,12,19,10,3,5,6,0,56,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,7,11,24,8,8,5,6,4,62
21005124504,3,5,3,0,5,0,0,18,0,7,0,0,3,0,0,15,0,3,0,0,0,0,0,3,6,9,3,4,4,0,0,22,0,0,0,0,0,0,0,0,14,16,8,6,9,3,0,53,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,18,14,8,7,13,4,0,62
21005124505,3,0,7,0,4,4,5,24,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,4,6,7,0,0,26,0,0,0,0,0,0,0,0,10,12,13,7,13,5,5,57,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,5,5,3,3,7,3,0,25,13,9,13,10,20,9,5,75
21005124506,7,5,3,0,0,3,0,27,0,3,6,0,4,0,0,11,0,6,0,0,0,0,0,3,16,14,6,6,7,0,0,50,0,0,0,0,0,0,0,0,28,28,12,3,8,4,0,87,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,7,0,4,6,0,4,20,0,3,0,0,0,0,0,3,4,12,0,7,3,0,4,37,32,40,19,13,15,5,4,125
21005124507,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,8,4,0,0,3,3,0,0,13,7,14,0,0,0,0,0,25,0,0,0,0,0,0,0,0,14,21,4,7,6,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,21,8,7,6,4,0,53
21005124508,0,4,0,0,5,0,0,16,0,10,3,3,0,0,0,13,3,3,0,0,4,0,0,16,16,10,6,3,4,0,0,39,0,0,0,0,0,0,0,0,32,25,10,8,9,6,0,93,0,4,4,5,0,5,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,7,0,3,0,0,17,0,0,0,0,0,0,0,0,0,12,13,3,3,5,4,32,30,32,26,15,15,10,5,125
21005124509,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,5,5,3,0,4,0,0,16,0,0,0,0,0,0,0,0,5,5,3,0,4,4,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,6,10,3,0,4,6,5,31
21005124510,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,18,8,0,0,3,0,3,37,0,0,0,0,0,0,0,0,23,16,0,0,6,4,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,12,26,16,5,0,7,6,7,67
21005124511,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,5,14,12,3,4,0,0,0,29,0,0,0,0,0,0,0,0,18,18,4,4,6,0,0,48,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,15,22,27,7,8,6,0,0,65
21005124512,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,3,0,8,7,5,0,28,0,0,0,0,0,0,0,0,7,6,10,11,6,5,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,15,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,18,18,11,11,10,8,6,0,61
21005124513,4,3,0,0,3,0,3,18,0,0,0,0,0,0,0,7,3,6,0,0,0,0,0,15,7,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0,14,16,4,3,8,3,5,55,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,11,9,0,0,0,0,19,0,0,0,0,0,0,0,0,3,14,9,5,0,0,0,33,19,27,11,8,6,3,3,84
21005124514,7,4,0,5,4,0,0,26,3,0,0,0,4,4,4,13,0,0,0,0,5,0,0,9,17,17,3,3,9,6,0,51,0,0,0,0,0,0,0,4,24,17,14,11,17,8,3,94,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,0,0,6,0,0,14,0,0,0,0,0,0,0,0,3,3,6,0,6,0,0,23,24,24,21,15,26,8,3,118
21005124515,3,4,0,0,3,0,7,29,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,14,5,3,0,4,0,0,28,0,0,0,0,0,0,0,0,20,11,4,4,7,0,6,59,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,11,0,0,0,0,0,0,0,0,7,8,0,0,3,0,0,21,20,25,7,4,10,0,6,80
21005124516,4,0,0,3,5,5,5,18,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,8,12,4,0,0,0,0,25,3,0,0,0,0,0,0,3,21,13,9,9,5,5,5,54,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,11,21,19,9,10,10,8,5,70
21005124517,4,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,12,3,4,3,0,5,35,0,0,0,0,0,0,0,0,20,15,4,4,5,3,5,48,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,5,20,14,4,9,8,3,5,55
21005124518,3,0,0,0,0,3,3,10,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,14,13,5,3,0,0,47,0,0,0,0,0,0,0,0,20,17,6,5,9,5,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,12,27,17,10,5,12,7,9,78
21005124519,3,3,5,4,6,4,0,27,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,7,15,9,3,6,3,4,0,27,0,0,0,0,0,0,0,0,18,11,8,7,8,10,0,63,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,14,0,0,0,0,0,0,0,0,0,8,4,8,0,0,0,17,21,18,14,9,6,10,0,77
21005124520,0,8,7,8,7,3,0,36,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,3,5,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,13,25,7,8,7,3,0,56,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,4,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,4,6,8,9,3,0,20,13,25,11,11,11,3,0,76
21005124521,5,3,0,0,0,0,0,13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,4,7,8,4,0,0,35,0,0,0,0,0,0,0,0,9,12,10,6,3,0,0,49,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,12,12,12,9,15,11,0,0,65
21005124522,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,12,9,4,0,0,0,0,19,0,0,0,0,0,0,0,0,11,13,12,0,0,0,0,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,14,15,12,9,0,3,0,0,45
21005124523,6,5,5,5,3,6,0,35,4,7,0,0,6,3,0,18,4,6,0,0,0,0,0,8,13,3,6,8,0,0,0,35,0,0,0,0,0,0,0,0,29,22,17,12,11,10,3,94,0,0,3,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,7,3,4,0,4,26,27,29,21,19,13,10,3,119
21005124524,3,6,7,6,4,5,3,36,0,4,0,0,0,0,0,6,3,0,3,0,0,0,0,6,8,3,4,0,4,0,0,23,0,0,0,0,0,0,0,0,18,19,13,8,9,5,3,72,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,18,18,14,8,9,4,7,83
21005124525,0,0,5,3,4,3,0,19,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,19,0,0,0,0,0,0,0,0,7,8,4,5,4,3,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,10,5,3,4,3,54
21005124526,0,3,0,3,6,0,4,19,0,5,0,0,0,0,0,8,0,0,0,0,4,4,0,4,7,8,3,8,12,9,0,48,0,0,0,0,0,0,0,0,11,14,9,9,17,9,3,85,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,11,14,9,9,23,14,3,89
21005124527,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,3,9,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,14,5,3,3,0,0,4,31,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,16,5,3,6,4,5,4,34
21005124528,7,0,3,3,8,10,3,33,0,3,3,0,3,0,0,17,0,0,0,0,0,0,0,4,13,13,4,6,7,5,0,41,0,0,0,0,0,0,0,0,22,15,13,12,11,14,3,93,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,4,3,5,6,5,6,0,24,22,20,18,15,18,14,3,119
21005124529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,4,0,6,3,0,42,0,0,0,0,0,0,0,0,15,14,9,0,11,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,17,13,9,4,11,3,0,57
21005124531,10,8,3,4,7,8,0,27,7,3,0,0,0,0,0,10,3,0,3,0,0,0,0,13,18,13,4,6,0,0,0,43,0,0,0,0,0,0,0,0,31,29,13,9,8,5,4,94,0,0,0,5,0,0,0,5,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,7,7,5,6,0,0,23,36,31,20,9,12,4,5,121
21005124533,0,0,0,0,3,3,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,9,7,0,0,0,0,0,19,0,0,0,0,0,0,0,0,7,12,4,3,8,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,6,7,17,6,3,9,0,0,49
