SA1_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
40203117620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,3,0,3,0,8,3,0,0,0,6,0,3,0,0,13,4,7,0,0,12,0,4,0,0,4,0,0,0,0,11,4,14,0,0,16,4,5,0,0,13,0,8,0,0,8,0,0,0,0,7,4,3,0,0,6,0,0,5,0,4,0,0,0,0,0,30,49,15,6,101
40203117621,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,10,0,3,0,0,7,3,5,4,0,9,3,3,3,0,7,3,0,3,0,8,0,9,0,0,7,4,8,3,0,21,3,9,0,0,13,7,13,0,0,20,0,5,0,0,9,0,9,0,0,9,0,3,0,0,3,0,0,0,0,0,43,53,20,0,115
40203117622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,10,3,4,3,0,7,3,7,3,0,15,0,3,0,0,5,5,11,0,0,19,5,3,0,0,7,4,5,4,0,13,13,15,3,0,33,7,13,0,0,20,0,6,0,0,4,0,0,0,0,0,0,3,0,0,3,3,3,0,0,4,0,0,0,0,0,41,78,23,3,148
40203117623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,3,3,0,0,0,5,6,0,0,0,3,3,0,0,0,6,4,3,0,0,7,0,5,0,0,9,0,4,0,0,4,7,4,0,0,10,7,4,0,0,12,0,3,0,0,0,0,5,0,0,6,0,8,0,0,6,0,3,0,0,5,0,0,0,0,0,27,38,15,4,86
40203117624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,3,0,4,5,0,3,0,4,0,4,0,0,6,4,6,0,0,13,0,5,5,0,10,3,5,0,0,14,4,8,3,0,25,0,0,0,0,3,8,10,0,0,15,0,0,0,0,0,0,3,0,0,5,0,8,0,0,8,0,0,0,0,0,41,58,17,0,120
40204103901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40204104001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,10,10,3,0,0,16,5,4,0,0,12,5,8,3,0,18,7,13,0,0,15,0,0,0,0,0,8,6,0,0,14,8,4,0,0,12,0,8,0,0,7,0,0,0,0,0,0,3,0,0,3,0,3,0,0,4,0,0,0,0,0,44,51,16,0,119
40204104002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,7,0,6,0,14,3,3,0,0,12,3,8,0,5,21,6,5,5,0,14,3,4,0,0,13,4,12,0,0,16,5,12,8,0,21,4,3,0,0,10,0,3,0,0,11,0,10,0,0,10,0,0,0,0,0,4,3,0,0,10,0,0,3,0,4,41,73,24,5,150
40204104003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,3,0,10,4,0,0,0,9,6,0,5,0,13,3,0,8,0,12,0,0,8,0,4,4,4,4,0,7,10,11,3,0,21,4,4,0,0,3,0,0,0,0,6,0,3,0,0,3,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,46,28,31,5,108
40204104004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,9,9,0,5,0,13,8,3,0,0,8,6,5,8,0,16,0,6,0,0,4,4,0,0,0,3,3,11,0,0,14,0,8,0,0,8,0,3,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0,5,0,3,0,0,3,37,46,14,0,97
40204104005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,8,9,3,3,0,16,0,3,10,0,15,3,3,6,0,20,5,7,8,0,20,4,8,5,0,11,5,7,3,0,18,12,7,0,4,25,3,0,0,0,6,0,4,0,0,8,0,5,0,0,3,0,0,0,0,0,4,7,0,0,7,0,0,0,0,3,66,57,37,4,168
40204104006,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,10,14,0,4,0,16,8,0,3,0,19,4,4,3,0,8,4,5,3,0,17,3,4,6,0,14,5,4,6,0,12,6,14,0,0,25,4,4,0,0,9,0,10,0,0,6,0,8,0,0,8,0,4,0,0,4,3,8,7,0,18,0,0,0,0,0,56,68,40,0,168
40204104007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,3,0,3,0,3,0,0,6,4,0,0,0,7,0,0,0,0,4,0,4,0,0,10,4,13,0,0,16,4,3,0,0,11,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,27,36,18,0,78
40204104008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,0,5,0,5,9,0,0,0,10,3,0,0,0,7,4,0,6,0,14,0,0,0,0,7,4,3,0,0,6,0,3,4,0,6,5,3,0,0,11,5,5,0,0,6,0,0,0,0,0,3,3,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,32,28,23,4,88
40204104009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,5,5,5,5,0,11,4,5,0,0,3,3,0,0,0,7,3,3,0,0,4,3,4,0,0,8,3,6,5,0,14,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,3,0,10,0,0,0,0,0,35,35,13,0,85
40204104010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,3,4,0,3,0,8,0,5,0,0,8,3,0,0,0,6,0,0,0,0,0,0,3,4,0,9,0,12,0,0,13,4,4,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,24,27,13,3,65
40204104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,0,0,0,8,4,0,8,0,9,4,3,0,0,9,4,0,0,0,7,0,8,5,0,14,4,3,4,0,12,13,23,6,0,40,6,11,0,0,20,3,14,0,0,22,0,15,0,0,15,0,16,0,0,16,0,6,3,0,5,0,0,0,0,0,62,100,33,0,192
40204104012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,15,0,0,0,15,4,0,0,0,6,4,5,0,0,5,10,0,0,0,11,3,0,0,0,3,3,3,0,0,7,0,10,0,0,13,0,3,0,0,11,0,7,0,0,6,0,6,0,0,6,5,9,0,0,9,0,5,0,0,4,3,0,0,0,3,51,42,8,0,99
40204104013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,11,3,5,0,0,3,0,0,4,0,4,4,12,4,0,15,4,3,0,0,5,4,18,4,0,23,4,6,0,0,15,0,7,0,0,7,4,4,0,0,3,0,16,0,0,17,0,5,0,0,8,0,0,0,0,0,30,76,21,0,131
40204104014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,8,0,0,0,10,9,0,0,0,9,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,4,3,0,8,0,0,0,0,6,4,0,0,0,4,50,14,4,0,70
40204104015,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,9,6,3,0,0,6,3,0,0,0,10,0,0,0,0,5,3,3,0,0,6,0,3,0,0,3,4,6,0,0,17,0,10,4,0,11,0,6,0,0,8,0,3,0,0,10,0,5,0,0,10,0,5,3,0,7,0,0,0,0,0,36,45,17,0,102
40204104016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,4,0,5,6,3,0,0,3,10,0,3,0,10,3,0,0,0,9,0,4,0,0,3,0,13,0,0,16,6,14,0,0,19,3,5,0,0,10,0,4,0,0,10,0,11,0,0,13,0,0,0,0,0,0,0,0,0,0,34,54,14,0,105
40204104017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,6,3,0,0,0,3,9,0,0,0,10,5,0,5,0,15,9,4,8,0,17,3,3,6,0,16,4,4,0,0,7,0,12,5,0,20,6,17,0,0,29,5,7,0,0,13,0,9,0,0,8,3,16,0,0,20,5,5,0,0,10,0,0,0,0,0,54,87,34,0,176
40204104018,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,14,0,0,0,19,10,0,3,0,12,3,4,13,0,21,6,10,3,0,19,0,9,3,0,12,0,7,4,0,12,7,22,0,0,28,3,9,4,0,20,0,3,0,0,5,0,0,0,0,0,0,4,0,0,4,0,0,4,5,8,0,0,0,0,0,44,76,42,6,168
40204104019,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,4,4,0,3,0,12,5,3,0,0,8,10,5,3,0,18,5,7,3,0,19,4,4,0,0,10,3,0,5,0,8,3,3,0,0,15,7,10,0,0,12,0,4,0,0,4,0,0,0,0,0,0,7,0,0,5,0,3,0,0,4,0,0,0,0,0,56,51,25,5,128
40204104020,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,12,5,3,0,0,6,0,6,0,0,9,0,5,4,0,7,0,7,6,0,8,3,0,0,0,8,0,7,0,0,15,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,3,0,0,0,8,0,0,0,0,6,32,33,15,6,89
40204104021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,12,0,6,0,10,8,4,4,0,10,6,0,0,0,10,0,5,0,0,6,3,0,0,0,7,3,6,0,0,17,10,8,0,0,15,5,7,0,0,13,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,3,3,0,0,5,0,0,0,0,0,47,43,14,5,104
40204104022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,3,8,0,5,0,7,3,0,5,0,7,3,0,3,0,9,8,5,3,0,15,6,11,0,0,10,8,0,3,0,11,0,3,0,0,3,5,14,0,0,20,3,10,0,0,13,0,4,0,0,4,3,6,0,0,9,0,0,0,0,3,3,4,0,0,11,0,0,0,0,0,57,54,27,5,138
40204104023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,8,12,0,0,0,12,3,0,3,0,8,11,5,8,0,19,5,3,3,0,15,4,3,0,0,11,0,4,0,0,7,7,10,0,0,15,3,8,0,0,12,4,8,0,0,11,0,0,0,0,0,0,5,0,0,5,5,0,0,0,10,0,0,0,0,0,62,48,25,0,133
40204104024,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,19,0,4,0,16,9,0,9,0,15,5,0,4,0,7,6,0,0,0,12,5,4,7,0,11,5,0,4,0,10,7,8,4,0,20,3,5,0,0,9,3,4,0,0,9,4,5,0,0,10,4,0,0,0,4,0,3,0,0,7,0,0,0,0,0,72,41,29,0,148
40204104025,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,14,6,0,10,0,13,7,8,5,0,18,6,3,0,0,15,5,0,0,0,7,0,9,3,0,15,11,13,0,0,25,7,8,0,0,16,0,3,0,0,5,0,3,0,0,3,0,5,0,0,10,0,3,0,0,3,0,0,0,0,0,69,65,23,0,152
40204104026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,10,0,0,0,0,0,5,0,3,0,7,0,3,0,0,11,6,4,3,0,13,6,5,0,0,10,8,8,3,0,24,7,10,0,0,15,4,5,0,0,11,0,0,0,0,5,7,5,0,0,4,0,3,0,0,3,0,0,0,0,0,52,54,15,0,122
40204104027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,10,0,4,0,17,6,3,4,0,12,0,3,5,0,13,4,9,6,0,13,0,7,3,0,17,6,5,0,0,12,10,12,7,0,21,3,3,0,0,8,0,4,0,0,4,3,0,0,0,0,3,3,0,0,9,0,3,0,0,10,3,0,0,0,3,48,58,34,0,144
40204104028,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,7,6,0,5,0,10,6,4,0,0,7,4,4,5,0,7,5,0,3,0,9,0,0,0,0,3,4,8,4,0,14,0,9,0,0,17,3,4,0,0,8,3,3,0,0,6,4,0,0,0,3,0,0,0,0,0,0,0,5,0,4,4,0,0,0,4,44,37,29,0,111
40204104029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40204104030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,4,0,7,5,0,4,0,8,4,0,3,0,8,3,6,3,0,12,7,3,6,0,15,3,5,4,0,16,0,3,3,0,7,10,6,0,0,15,0,0,0,0,3,3,4,0,0,9,0,0,0,0,3,0,4,0,0,8,0,4,0,0,10,0,0,0,0,0,40,40,33,4,120
40204104031,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,11,9,0,5,0,17,5,0,0,0,7,5,0,0,0,8,0,6,4,0,4,0,0,0,0,9,4,6,0,0,14,0,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,3,0,0,0,3,45,21,20,3,88
40204104032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,6,0,0,0,6,3,0,0,0,3,0,3,7,0,11,0,7,0,0,5,0,4,0,0,3,0,5,0,0,8,0,8,0,0,8,0,4,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,4,0,0,0,0,0,28,31,12,0,73
40204104033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,11,10,4,4,0,14,4,3,0,0,9,5,6,0,0,7,3,6,0,0,13,0,5,0,0,6,5,11,3,0,19,0,4,0,0,4,0,6,0,0,7,0,0,0,0,4,0,0,0,0,0,0,3,4,0,3,3,0,0,0,3,38,51,20,0,102
40204104034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,0,0,0,0,5,4,0,6,0,7,3,0,5,0,7,4,5,7,0,15,4,8,0,0,13,3,5,0,0,14,0,9,0,0,8,3,14,4,0,25,0,3,0,0,8,0,11,5,0,9,0,3,0,0,3,4,3,0,0,4,0,0,3,0,8,0,0,0,0,0,32,57,26,0,124
40204104035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,7,0,0,4,0,7,3,0,0,0,0,4,0,3,0,8,6,5,0,0,7,7,8,0,0,15,4,8,0,0,7,0,7,0,0,8,4,10,0,0,14,4,0,0,0,8,0,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,42,37,24,3,104
40204104036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,8,0,0,0,6,5,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,5,0,0,8,3,5,0,0,13,0,7,0,0,9,0,0,0,0,6,0,0,0,0,0,3,3,0,0,3,0,3,0,0,4,0,0,0,0,3,32,35,14,4,77
40204104037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,3,0,0,0,0,3,6,0,0,0,9,8,0,3,0,16,4,5,4,0,11,3,0,0,0,7,0,8,0,0,15,4,3,0,0,6,0,8,0,0,10,4,4,0,0,9,3,0,0,0,9,0,5,0,0,5,0,6,0,0,6,0,0,5,0,5,0,0,0,0,0,42,45,25,0,116
40204104101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,9,0,0,0,10,3,0,4,0,6,6,0,3,0,13,7,0,6,0,6,4,0,3,0,7,3,0,0,0,7,8,10,0,0,18,0,0,0,0,3,3,4,0,0,7,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,47,27,19,0,96
40204104102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,7,8,3,5,0,12,0,0,3,0,10,4,4,5,0,11,6,13,0,0,16,4,3,4,0,11,8,0,7,0,12,8,12,0,0,22,3,4,0,0,11,0,6,0,0,3,5,0,0,0,4,0,0,0,0,0,0,9,6,0,8,0,0,0,0,0,42,59,39,3,145
40204104103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,0,6,3,4,4,0,6,10,7,3,0,17,3,5,0,0,10,5,0,5,0,9,3,3,0,0,13,5,6,0,0,11,10,3,3,0,19,7,8,0,0,20,0,3,0,0,3,0,0,0,0,3,0,3,0,0,4,4,5,0,0,13,0,0,5,0,0,53,44,35,4,136
40204104104,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,3,5,0,0,0,4,0,0,8,0,4,4,8,5,0,16,6,6,8,0,14,4,0,8,0,13,6,5,8,0,23,3,3,0,0,12,0,6,0,0,14,9,17,6,0,37,3,11,5,0,22,0,0,0,0,0,3,3,0,0,6,7,0,0,0,4,0,4,3,0,7,0,0,0,0,0,61,76,38,9,181
40204104105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,4,0,0,6,0,4,0,10,7,0,3,0,13,4,0,4,0,11,6,6,6,0,16,3,5,0,0,13,0,6,0,0,9,9,11,0,0,15,0,9,0,0,9,5,3,0,0,8,4,0,0,0,4,0,3,0,0,3,4,4,0,0,5,0,0,0,0,5,54,52,31,3,137
40204104106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,9,0,0,3,0,5,6,0,0,0,16,5,5,4,0,12,13,6,6,0,19,6,5,4,0,15,3,10,0,0,11,4,10,3,0,17,4,20,3,0,30,6,11,4,0,20,0,3,0,0,4,0,4,0,0,4,0,3,0,0,5,6,4,3,0,8,0,0,0,0,0,60,73,38,8,173
40204104107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,12,0,0,0,0,3,0,0,0,0,0,5,0,3,0,7,0,0,0,0,0,0,0,0,0,5,10,10,3,0,19,3,4,0,0,15,9,5,0,0,11,0,3,0,0,3,0,17,0,0,22,0,6,0,0,7,0,0,0,0,0,37,57,13,0,106
40204104108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,7,3,0,6,0,9,3,0,0,0,10,3,6,5,0,8,0,7,5,0,11,0,3,0,0,4,0,3,0,0,5,4,12,0,0,19,5,8,0,0,12,3,6,0,0,4,0,3,0,0,3,0,3,0,0,3,0,7,0,0,4,0,0,0,0,0,27,52,29,5,109
40204104109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,8,4,0,0,0,7,3,3,0,0,9,6,0,0,0,11,0,3,6,0,3,5,4,0,0,8,3,8,0,0,13,3,0,0,0,6,0,3,0,0,6,0,0,0,0,4,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,32,38,20,6,95
40204104110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,3,0,12,7,4,0,0,13,5,9,9,0,20,0,14,0,0,16,5,5,4,0,11,4,4,5,0,14,8,6,3,4,20,4,0,0,0,9,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,53,47,27,7,134
40204104111,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,6,0,0,3,0,5,0,3,9,0,9,0,3,8,0,12,0,7,0,0,14,5,6,0,0,7,4,10,4,0,15,8,11,8,0,28,3,8,0,0,19,4,5,0,0,4,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,58,38,4,137
40204104112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,3,4,0,0,12,8,0,3,0,19,9,5,3,0,15,0,10,0,0,18,7,4,0,0,13,7,12,0,0,19,0,12,0,0,15,0,5,0,0,8,0,5,0,0,4,4,4,0,0,7,0,5,0,0,4,0,3,0,0,3,56,65,16,3,141
40204104113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,4,0,4,0,5,6,9,4,0,18,3,9,0,0,12,0,0,0,0,3,0,8,0,0,8,3,3,0,0,10,3,3,0,0,9,3,10,0,0,13,0,0,0,0,4,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,42,44,17,0,100
40204104114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,7,0,0,0,8,3,0,5,0,12,6,3,0,0,15,9,3,0,0,13,3,3,0,0,9,3,3,0,0,9,4,15,4,0,25,3,15,0,0,13,3,5,0,0,13,6,3,0,0,4,0,0,0,0,6,0,0,3,0,9,0,0,0,0,0,58,58,24,0,142
40204104115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,5,6,0,0,0,6,0,0,0,0,7,6,0,0,0,3,0,0,3,0,4,4,9,7,0,10,5,4,0,0,6,0,7,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,28,29,12,0,70
40204104116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,10,0,0,0,0,5,3,0,4,0,9,7,4,4,0,14,0,6,6,0,9,0,0,0,0,3,11,4,0,0,16,0,4,0,0,11,0,5,0,0,6,0,3,0,0,3,0,8,3,0,4,0,0,5,0,9,0,0,0,0,4,31,44,25,0,102
40204104117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,7,14,0,5,4,17,3,5,7,0,21,6,6,8,0,19,4,3,0,0,6,7,3,5,0,13,6,3,0,0,9,6,3,4,0,10,5,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,3,5,0,12,5,0,0,0,4,43,41,47,5,140
