SAL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
SAL14369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,12,6,0,3,6,0,0,0,0,9,4,0,4,6,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,14,3,0,0,4,0,0,0,0,6,6,0,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,9,4,0,0,0,24,4,0,5,3,0,0,0,0,14,9,3,5,11,4,0,0,0,35
SAL14370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14371,12,28,4,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,6,14,14,5,0,0,6,40,12,32,20,11,5,0,0,6,88,686,2251,1007,280,186,111,41,3,4561,51,185,53,24,19,3,4,0,340,752,2469,1077,314,215,115,48,4,4993,5,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,9,4,0,0,0,0,0,13,709,2317,816,260,199,124,35,4,4471,62,183,45,18,16,4,0,0,328,773,2503,867,283,217,131,35,4,4817,17,33,7,0,0,0,0,0,52,0,3,0,0,0,0,0,0,3,0,9,8,14,5,0,0,6,44,17,41,20,11,8,0,0,6,103,1396,4563,1823,542,383,237,72,6,9025,118,363,103,40,34,10,4,0,676,1529,4971,1940,593,427,244,83,6,9806
SAL14372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,4,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,5,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,10,4,4,8,3,6,0,0,33,0,0,0,0,0,0,0,0,0,10,4,4,8,6,6,0,0,38
SAL14373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,7,20,27,33,6,0,114,0,0,3,3,3,5,4,0,21,5,11,16,26,30,44,12,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,23,32,30,12,0,116,4,0,5,3,7,3,0,0,17,5,6,11,25,34,36,12,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,19,41,56,62,20,0,228,3,0,6,5,3,10,4,0,34,14,15,23,45,63,74,21,0,264
SAL14374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,8,9,8,8,0,3,0,46,3,0,0,0,0,0,0,0,3,8,8,3,8,8,4,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,9,6,6,3,0,47,0,0,0,0,0,0,0,0,0,10,4,6,9,6,4,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,16,14,10,21,12,8,9,0,90,3,0,0,0,0,0,0,0,6,17,14,15,21,12,9,8,0,98
SAL14375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,8,11,25,17,9,79,5,3,5,8,11,25,17,9,79,190,151,178,188,164,141,86,15,1114,9,9,9,3,4,7,7,0,49,203,161,186,199,184,169,111,25,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,178,171,211,218,206,198,115,30,1328,8,9,4,6,4,0,4,4,36,183,181,213,226,213,204,119,36,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,8,11,23,20,9,83,5,8,5,8,11,23,20,9,86,371,325,384,408,373,340,204,43,2442,16,20,14,12,16,8,5,6,87,389,345,400,424,393,373,226,61,2611
SAL14376,5,8,7,7,0,0,0,0,20,6,13,3,0,4,0,0,0,24,4,37,27,23,37,53,70,36,284,10,50,31,23,41,53,70,36,326,1512,2331,1117,874,1008,853,493,161,8345,87,144,78,63,45,41,40,35,544,1609,2534,1223,968,1100,940,600,237,9218,4,3,3,0,0,0,0,0,10,0,5,0,0,0,0,0,0,5,0,7,0,7,11,4,0,3,32,3,15,3,7,11,4,0,3,53,1745,2221,941,944,1116,946,667,241,8822,83,114,63,48,48,53,57,94,565,1834,2353,1002,1006,1181,1001,726,341,9435,4,18,9,7,0,0,0,0,35,4,16,3,0,4,0,0,0,23,9,37,28,34,49,60,73,40,319,20,67,34,36,54,60,73,40,381,3258,4559,2049,1821,2128,1794,1163,400,17170,176,260,141,113,96,87,93,139,1109,3448,4887,2228,1975,2273,1942,1328,578,18659
SAL14377,5,8,5,0,0,0,0,0,18,0,5,0,0,4,0,0,0,15,0,14,10,15,9,16,19,14,103,5,29,15,14,13,16,19,14,129,287,728,727,456,348,299,158,34,3047,9,22,12,3,8,8,7,0,67,294,781,758,483,370,327,184,51,3247,3,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,5,0,0,0,12,327,944,766,563,388,407,230,82,3713,3,25,23,12,9,11,9,10,95,340,970,784,580,403,421,241,87,3821,6,8,5,0,4,0,0,0,22,0,5,0,0,4,0,0,0,15,0,16,10,12,10,16,26,13,106,6,30,15,20,15,16,26,13,141,616,1680,1496,1023,738,709,388,111,6765,11,42,32,17,11,17,15,5,161,634,1751,1539,1059,769,747,429,139,7071
SAL14378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,7,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,5,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,7,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,3,7,0,0,19
SAL14379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,3,0,0,18,0,0,0,0,0,0,0,0,0,9,0,0,5,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,11,3,8,3,0,32,0,0,0,0,0,0,0,0,0,5,0,3,11,3,8,3,0,32
SAL14380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,7,0,29,0,0,9,3,4,7,7,0,28,34,26,36,36,59,40,20,4,255,5,3,5,0,3,3,0,0,16,39,35,45,45,60,53,26,6,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,8,0,0,3,0,7,0,0,0,8,30,42,43,40,68,48,17,5,295,4,0,0,3,3,0,0,0,16,30,42,42,43,79,56,17,3,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,8,7,0,34,0,0,7,3,7,8,7,0,37,60,70,80,77,128,95,36,7,556,10,3,5,4,6,3,0,0,32,66,79,92,89,138,103,46,8,626
SAL14381,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,7,0,10,0,3,3,4,0,5,7,0,19,53,41,52,71,66,49,17,0,361,0,0,0,6,5,3,0,0,17,53,52,56,76,71,60,20,6,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,58,43,57,77,82,55,11,5,382,5,0,0,0,4,0,0,0,11,63,46,57,77,85,58,12,5,404,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,3,5,7,0,16,0,6,3,4,3,5,7,0,20,111,87,107,146,150,108,32,6,744,5,4,0,9,8,4,0,0,29,116,95,108,153,156,115,35,11,794
SAL14382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,8,25,21,11,8,0,92,5,0,0,7,5,0,0,0,17,18,10,8,26,21,16,14,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,11,20,16,20,9,0,103,0,0,0,3,3,3,0,0,12,16,12,11,30,17,22,9,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,16,27,44,33,31,17,0,194,6,0,0,9,8,0,5,0,28,29,18,27,49,42,33,23,0,223
SAL14383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,7,0,3,7,8,4,0,24,0,0,0,0,0,0,0,0,0,0,7,0,3,10,4,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,18,0,0,0,0,0,4,0,0,4,0,0,4,3,4,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,5,4,15,12,8,6,0,42,0,0,0,0,0,6,0,0,6,0,5,4,15,14,10,6,0,53
SAL14385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,8,7,0,0,27,0,0,0,0,0,0,0,0,0,0,4,4,5,11,8,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,6,0,0,0,32,0,0,0,0,0,0,0,0,0,4,5,4,5,6,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,18,14,9,3,0,62,0,0,0,0,0,0,0,0,0,3,9,8,18,19,9,3,0,67
SAL14386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,10,23,10,0,57,0,0,0,0,5,0,0,0,4,0,3,11,10,15,24,10,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,5,8,19,4,0,45,0,0,0,0,0,0,0,0,3,4,3,4,3,8,19,4,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,5,7,12,20,39,9,0,100,0,0,0,0,0,0,0,0,8,3,5,17,14,25,42,7,3,116
SAL14388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL14390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,8,7,5,0,0,34,0,0,0,3,0,0,0,0,3,3,6,5,8,7,5,0,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,5,10,0,4,0,33,0,0,0,0,0,0,0,0,4,0,0,8,4,10,0,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,9,15,10,8,0,61,0,0,0,3,0,0,0,0,6,10,6,13,18,15,10,8,0,70
SAL14391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,4,0,0,12,40,34,51,33,57,39,12,4,266,7,4,8,0,5,0,0,0,24,45,38,57,40,65,42,12,4,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,29,42,49,59,53,32,14,3,285,4,3,9,3,5,3,0,0,21,36,46,54,65,57,39,14,3,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,14,0,0,0,0,3,5,0,0,14,70,77,102,93,105,67,24,8,546,11,10,10,0,9,3,0,0,45,76,85,109,104,121,77,32,8,601
SAL14392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,19,0,0,7,0,4,3,0,0,20,53,99,108,59,52,13,3,3,388,0,4,0,0,0,0,0,0,14,53,114,116,61,56,13,5,3,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,121,108,59,41,15,9,0,413,0,5,5,0,3,0,0,0,17,62,123,111,64,44,20,9,4,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,3,0,0,20,0,0,12,0,4,3,0,0,24,118,218,212,122,96,27,12,3,806,0,9,6,5,5,3,0,0,27,112,237,229,125,101,31,12,5,856
SAL14393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,16,0,0,0,3,0,0,0,0,7,0,0,3,7,7,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,3,0,0,20,0,0,0,0,0,0,0,0,4,0,4,0,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,4,0,7,9,8,4,0,33,0,0,0,3,0,0,0,0,6,0,4,3,8,9,5,6,0,38
SAL14394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,3,0,0,0,24,0,0,0,0,0,0,0,0,5,4,4,4,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,5,0,0,0,24,0,0,0,0,0,0,0,0,0,3,3,4,4,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,5,12,7,4,0,0,47,0,0,0,0,0,0,3,0,4,10,9,5,12,7,4,3,0,49
SAL14395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,20,17,7,3,68,0,3,0,11,20,17,7,3,66,193,194,123,148,188,104,48,3,1003,14,12,8,11,4,4,3,0,49,204,210,135,165,207,129,62,6,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,11,0,3,0,0,6,0,0,0,13,166,211,162,187,187,160,82,23,1171,13,11,16,9,3,5,4,4,61,180,222,180,195,192,164,81,27,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,23,15,7,3,80,0,7,8,10,23,15,7,3,78,361,410,282,332,371,267,125,27,2172,26,24,29,19,3,11,4,4,111,381,435,314,362,397,293,140,34,2367
SAL14396,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,5,8,16,7,0,47,0,3,4,4,8,16,7,0,49,161,182,175,148,133,152,48,3,1000,16,12,8,9,4,6,0,0,53,178,190,193,161,143,173,56,4,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,155,177,188,136,160,160,36,15,1023,13,14,12,7,5,4,0,0,52,164,187,199,148,162,166,37,13,1073,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,5,7,17,7,0,47,0,3,4,4,7,17,7,0,47,320,356,367,284,287,310,82,15,2017,23,20,21,16,9,9,10,0,103,345,382,386,303,308,339,95,14,2167
