SAL_CODE_2021,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_19,F_AgriForestFish_20_29,F_AgriForestFish_30_34,F_AgriForestFish_35_39,F_AgriForestFish_40_44,F_AgriForestFish_45_49,F_AgriForestFish_50_over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_19,F_Min_20_29,F_Min_30_34,F_Min_35_39,F_Min_40_44,F_Min_45_49,F_Min_50_over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_19,F_Mnfg_20_29,F_Mnfg_30_34,F_Mnfg_35_39,F_Mnfg_40_44,F_Mnfg_45_49,F_Mnfg_50_over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_19,F_EGW_WS_20_29,F_EGW_WS_30_34,F_EGW_WS_35_39,F_EGW_WS_40_44,F_EGW_WS_45_49,F_EGW_WS_50_over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_19,F_Cnstn_20_29,F_Cnstn_30_34,F_Cnstn_35_39,F_Cnstn_40_44,F_Cnstn_45_49,F_Cnstn_50_over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_19,F_WTrade_20_29,F_WTrade_30_34,F_WTrade_35_39,F_WTrade_40_44,F_WTrade_45_49,F_WTrade_50_over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_19,F_RTrade_20_29,F_RTrade_30_34,F_RTrade_35_39,F_RTrade_40_44,F_RTrade_45_49,F_RTrade_50_over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_19,F_AccomFoodS_20_29,F_AccomFoodS_30_34,F_AccomFoodS_35_39,F_AccomFoodS_40_44,F_AccomFoodS_45_49,F_AccomFoodS_50_over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_19,F_TransPostWhse_20_29,F_TransPostWhse_30_34,F_TransPostWhse_35_39,F_TransPostWhse_40_44,F_TransPostWhse_45_49,F_TransPostWhse_50_over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_19,F_InfoMedTelecom_20_29,F_InfoMedTelecom_30_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40_44,F_InfoMedTelecom_45_49,F_InfoMedTelecom_50_over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_19,F_FinInsurS_20_29,F_FinInsurS_30_34,F_FinInsurS_35_39,F_FinInsurS_40_44,F_FinInsurS_45_49,F_FinInsurS_50_over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_19,F_RentHirREserv_20_29,F_RentHirREserv_30_34,F_RentHirREserv_35_39,F_RentHirREserv_40_44,F_RentHirREserv_45_49,F_RentHirREserv_50_over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_19,F_ProScieTechServ_20_29,F_ProScieTechServ_30_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40_44,F_ProScieTechServ_45_49,F_ProScieTechServ_50_over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_19,F_AdminSupServ_20_29,F_AdminSupServ_30_34,F_AdminSupServ_35_39,F_AdminSupServ_40_44,F_AdminSupServ_45_49,F_AdminSupServ_50_over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_19,F_PubAdmiSafety_20_29,F_PubAdmiSafety_30_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40_44,F_PubAdmiSafety_45_49,F_PubAdmiSafety_50_over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_19,F_EducTrain_20_29,F_EducTrain_30_34,F_EducTrain_35_39,F_EducTrain_40_44,F_EducTrain_45_49,F_EducTrain_50_over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_19,F_HealthCareSocA_20_29,F_HealthCareSocA_30_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40_44,F_HealthCareSocA_45_49,F_HealthCareSocA_50_over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_19,F_ArtRecServ_20_29,F_ArtRecServ_30_34,F_ArtRecServ_35_39,F_ArtRecServ_40_44,F_ArtRecServ_45_49,F_ArtRecServ_50_over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_19,F_OthServ_20_29,F_OthServ_30_34,F_OthServ_35_39,F_OthServ_40_44,F_OthServ_45_49,F_OthServ_50_over,F_OthServ_hours_NS,F_OthServ_Tot
SAL50932,58,207,111,72,245,404,151,396,12,1650,0,0,0,0,0,0,0,0,0,6,6,0,3,3,10,15,6,7,0,55,0,15,3,4,13,4,3,6,0,46,0,0,0,0,4,3,0,0,0,9,0,6,4,3,5,10,5,7,0,36,0,5,0,9,3,9,6,0,0,33,6,79,27,8,12,12,3,7,0,154,3,54,20,13,4,11,0,11,0,116,4,0,6,3,5,3,0,0,0,28,0,0,4,0,0,3,0,5,0,6,5,0,18,8,11,6,0,3,0,50,0,7,4,3,3,7,0,0,0,34,9,23,28,18,13,20,7,15,0,126,0,12,12,3,5,0,0,3,0,35,8,7,22,10,23,26,5,8,0,95,12,67,63,33,39,37,25,48,5,326,14,69,63,46,67,48,11,18,0,340,0,12,6,0,5,5,0,6,0,31,0,20,12,8,9,7,0,0,0,59
SAL50933,15,76,50,24,69,125,53,147,3,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,16,0,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,12,0,0,0,0,3,5,0,0,0,12,0,26,12,4,3,3,0,0,0,44,0,18,0,7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,5,0,5,5,0,0,0,20,0,0,6,0,4,0,0,0,0,8,0,7,11,7,4,7,4,9,0,51,0,0,0,0,3,0,0,4,0,10,0,4,3,7,14,10,0,0,0,40,0,24,12,8,10,16,3,3,0,77,3,24,26,10,20,12,0,4,0,101,0,3,0,0,0,4,0,0,0,10,0,8,3,4,0,0,0,0,0,13
SAL50934,0,0,0,3,9,0,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50935,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50936,0,0,0,0,0,6,0,14,0,23,3,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50937,0,0,0,0,0,3,3,10,0,23,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50938,22,64,34,25,103,138,61,175,14,632,0,4,5,0,3,3,0,0,0,21,0,0,0,0,0,0,0,4,0,4,0,3,4,0,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,10,0,0,7,3,0,8,0,4,0,23,0,18,12,3,13,8,9,7,5,80,0,25,8,3,6,4,0,6,6,50,0,0,3,0,5,7,0,0,0,16,0,3,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,0,0,18,0,9,3,5,4,0,0,0,0,15,0,6,0,0,7,10,0,0,0,28,10,21,5,9,16,10,8,10,0,97,13,21,15,14,18,11,0,4,4,113,0,0,0,0,0,3,0,0,0,7,0,7,0,0,4,4,0,0,0,21
SAL50939,58,111,69,57,222,278,85,208,28,1122,0,4,0,0,7,0,0,0,0,13,0,0,3,0,0,6,0,9,0,21,0,10,5,0,3,0,0,0,0,27,6,0,0,0,4,6,0,0,0,6,0,9,5,4,9,16,0,3,0,37,0,0,4,3,6,5,0,0,0,16,5,45,38,16,24,10,6,3,0,142,0,26,17,7,14,0,0,0,0,71,0,0,3,6,4,3,0,5,0,18,0,0,5,0,0,0,0,0,0,7,0,0,3,0,9,3,0,0,0,21,0,0,3,0,4,0,0,0,0,12,0,11,6,6,3,0,0,3,0,29,3,16,8,0,12,6,0,0,0,55,0,3,3,7,20,11,0,5,0,50,9,17,22,24,34,12,3,4,0,125,14,36,44,33,70,17,10,4,0,236,0,3,0,0,0,0,0,0,0,12,0,6,10,0,9,9,0,0,0,45
SAL50940,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50941,0,5,7,9,6,14,7,21,3,81,0,3,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,8,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50942,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50943,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50944,28,65,48,35,138,136,45,173,17,682,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,5,0,4,0,10,4,0,0,0,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,6,4,0,5,4,3,0,0,20,0,6,5,0,0,7,0,3,0,19,0,26,20,6,18,0,0,3,0,77,3,17,14,3,7,3,5,3,0,51,0,0,3,6,11,3,0,3,0,26,0,0,0,0,0,0,0,0,0,0,5,0,0,4,8,0,0,0,0,18,0,0,5,0,0,0,0,0,0,3,0,3,0,4,4,5,3,0,0,27,0,9,12,0,0,3,0,0,0,23,0,4,3,7,16,7,0,5,0,41,3,12,8,5,11,3,4,5,0,49,13,26,20,15,37,14,3,7,0,129,3,4,0,3,0,0,0,0,0,9,6,6,5,3,8,5,0,0,0,16
SAL50945,3,13,0,4,3,17,3,25,0,72,0,3,4,4,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,0,4,0,5,0,0,0,9,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50946,11,25,17,14,23,45,24,31,4,187,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,3,8,6,0,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,4,0,8,0,6,0,4,3,3,0,3,0,18,0,12,16,13,8,7,3,5,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,13
SAL50947,55,123,135,76,327,319,125,311,35,1501,0,0,0,0,0,0,0,0,0,6,4,4,0,0,3,8,4,23,0,41,6,4,3,5,21,10,7,3,0,62,0,0,0,0,0,0,0,5,0,7,5,3,8,0,11,9,0,0,0,37,0,0,5,9,8,10,0,0,0,31,7,55,40,15,35,21,8,9,0,189,9,30,29,15,18,11,3,9,0,120,6,3,0,4,11,9,0,4,0,39,0,5,3,0,0,0,0,0,0,10,0,3,0,5,8,6,0,0,0,21,0,0,0,0,10,8,0,0,0,20,4,8,8,8,14,16,3,0,0,53,3,13,13,0,14,0,4,4,0,56,4,4,7,6,29,23,4,3,0,81,0,19,13,4,15,12,12,11,0,82,17,47,60,48,96,46,13,21,4,351,5,5,3,0,3,0,0,0,0,25,0,9,12,0,11,5,0,4,0,49
SAL50948,15,32,33,33,140,120,47,115,16,547,0,0,0,0,0,0,0,0,0,4,3,4,4,0,0,6,0,0,0,18,0,0,0,0,5,4,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,5,0,3,0,0,16,3,16,17,11,13,11,0,5,0,71,0,18,8,9,5,3,0,3,0,47,0,4,0,5,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,4,0,0,3,0,10,5,0,0,0,14,0,0,0,0,6,0,0,3,0,17,3,0,0,0,8,5,0,0,0,19,8,8,12,0,6,10,0,0,0,43,10,13,27,21,25,15,7,8,0,128,0,3,0,0,0,0,0,0,0,5,0,3,5,3,5,5,4,0,0,22
SAL50949,0,0,0,0,0,3,4,17,0,28,4,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50950,31,26,9,15,68,130,81,234,8,599,0,0,0,0,0,0,0,0,0,0,6,0,9,0,5,16,5,13,0,57,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,3,0,0,3,3,8,0,8,0,24,0,0,0,0,3,0,0,0,0,3,4,11,17,4,10,0,5,3,0,56,0,11,0,5,6,3,3,4,0,28,0,0,5,5,10,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,14,0,0,0,0,0,0,0,4,0,10,8,4,4,0,0,4,0,3,0,28,4,0,6,4,17,11,4,3,0,41,3,7,8,7,16,8,10,5,0,69,3,8,9,8,18,19,4,5,0,84,0,5,0,0,0,3,0,0,0,8,0,0,0,0,3,5,0,0,0,14
SAL50951,39,42,30,25,113,187,95,225,12,774,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,4,4,13,0,28,6,4,0,3,8,7,5,0,0,35,0,0,0,0,0,4,0,0,0,5,0,9,4,0,5,0,0,3,0,18,0,0,0,0,0,0,0,0,0,5,4,32,20,10,16,4,0,10,0,93,3,28,8,0,6,0,6,4,0,54,0,0,3,0,0,3,0,0,0,14,0,5,0,0,0,0,0,0,0,3,3,3,7,5,0,4,0,0,0,18,0,0,3,0,0,3,0,0,0,10,0,3,11,0,4,3,0,3,0,18,0,6,3,4,0,4,0,0,0,26,0,9,9,4,6,6,0,0,0,36,6,16,12,6,13,14,6,8,0,85,12,22,31,25,24,27,0,4,0,153,0,4,3,4,0,0,0,0,0,11,0,9,0,0,5,0,0,0,0,21
SAL50952,4,7,0,7,12,18,11,19,0,75,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,3,5,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,5
SAL50953,4,11,12,4,14,25,21,34,0,127,0,0,5,0,0,0,0,4,0,8,0,0,0,0,3,0,0,3,0,8,0,0,0,5,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,3,0,7,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,5,7,3,0,0,0,3,0,13,0,5,5,3,3,4,0,4,0,21,0,0,0,0,0,5,0,0,0,6,0,0,3,0,0,0,0,0,0,4
SAL50954,0,0,0,0,3,0,0,8,0,10,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50955,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50956,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50957,4,28,16,13,37,56,19,47,3,222,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,5,0,9,5,0,0,0,27,0,6,0,0,3,3,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,4,0,0,0,11,0,7,7,3,6,0,0,9,0,32,4,8,12,7,13,4,0,4,0,62,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,13
SAL50958,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50959,4,0,0,0,0,3,0,6,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
